,CountyName,RecType,"Region-2
County-3
District-4",Type,School,FacilityName,Administrator,Address,City,Zip,Telephone,GradeServed,StRep,StSen,FedCong,Cat,NCES ID
3883,McHenry,Sch,440630190,24.0,2001,Alden Hebron Elem School,Dr. Kim Qualls,11915 Price Rd,Hebron,60034 9540,815648-2442,P-5,63.0,32.0,14.0,4.0,170330004512
3884,McHenry,Dist,440630260,4.0,0000,Cary CCSD 26,Mr. Brian Coleman,2115 Crystal Lake Rd,Cary,60013 1426,224357-5100,P-8,52.0,26.0,6.0,2.0,1708730
3885,McHenry,Sch,440630260,4.0,1004,Cary Jr High School,Mrs. Linda Goeglein,2109 Crystal Lake Rd,Cary,60013 1426,224357-5150,6-8,52.0,26.0,6.0,4.0,170873000513
3886,McHenry,Sch,440630260,4.0,2002,Briargate Elem School,Mr. Chad Nass,100 S Wulff St,Cary,60013 2528,224357-5250,P-5,52.0,26.0,6.0,4.0,170873000512
3887,McHenry,Sch,440630260,4.0,2004,Three Oaks School,Mrs. Natalie E Wishne,1514 3 Oaks Rd,Cary,60013 6100,224357-5450,K-5,52.0,26.0,6.0,4.0,170873000573
3888,McHenry,Sch,440630260,4.0,2005,Deer Path Elem School,Mr. Thom Gippert,2211 Crystal Lake Rd,Cary,60013 1470,224357-5350,P-5,52.0,26.0,6.0,4.0,170873003137
3889,McHenry,Dist,440630360,2.0,0000,Harrison SD 36,Dr. Susan Wings,6809 McCullom Lake Rd,Wonder Lake,60097 9546,815653-2311,P-8,63.0,32.0,14.0,2.0,1718360
3890,McHenry,Sch,440630360,2.0,2001,Harrison Elem School,Mrs. Anne Huff,6809 McCullom Lake Rd,Wonder Lake,60097 9546,815653-2311,P-8,63.0,32.0,14.0,4.0,171836002120
3891,McHenry,Dist,440630460,3.0,0000,Prairie Grove CSD 46,Dr. Philip Bender,3223 IL Route 176,Crystal Lake,60014 2145,815459-3023,P-8,52.0,26.0,14.0,2.0,1732520
3892,McHenry,Sch,440630460,3.0,1001,Prairie Grove Junior High School,Ms. Martha Maggiore,3225 IL Route 176,Crystal Lake,60014 2145,815459-3557,6-8,52.0,26.0,14.0,4.0,173252003735
3893,McHenry,Sch,440630460,3.0,2001,Prairie Grove Elem School,Ms. Martha Maggiore,3223 IL Route 176,Crystal Lake,60014 2145,815459-3023,P-5,52.0,26.0,14.0,4.0,173252003380
3894,McHenry,Dist,440630470,4.0,0000,Crystal Lake CCSD 47,Dr. Kathy J Hinz,300 Commerce Dr,Crystal Lake,60014 3503,815459-6070,P-8,64.0,32.0,14.0,2.0,1711350
3895,McHenry,Sch,440630470,4.0,1004,Lundahl Middle School,Ms. Angela Compere,560 Nash Rd,Crystal Lake,60014 7138,815459-5971,6-8,66.0,33.0,6.0,4.0,171135001360
3896,McHenry,Sch,440630470,4.0,1005,Hannah Beardsley Middle School,Ms. Cathy Alberth,515 E Crystal Lake Ave,Crystal Lake,60014 6215,815477-5897,6-8,52.0,26.0,6.0,4.0,171135001799
3897,McHenry,Sch,440630470,4.0,1006,Richard F Bernotas Middle Sch,Mr. Jeff Prickett,170 N Oak St,Crystal Lake,60014 4246,815459-9210,6-8,64.0,32.0,14.0,4.0,171135001362
3898,McHenry,Sch,440630470,4.0,2001,Canterbury Elem School,Ms. Stacy Graff,875 Canterbury Dr,Crystal Lake,60014 7871,815459-8180,K-5,66.0,33.0,6.0,4.0,171135001357
3899,McHenry,Sch,440630470,4.0,2002,Husmann Elem School,Ms. Monica Petersen,131 W Paddock St,Crystal Lake,60014 6125,815459-7114,K-5,64.0,32.0,6.0,4.0,171135001358
3900,McHenry,Sch,440630470,4.0,2003,Coventry Elem School,Mr. Matthew Grubbs,820 Darlington Ln,Crystal Lake,60014 7883,815459-4231,K-5,66.0,33.0,6.0,4.0,171135001359
3901,McHenry,Sch,440630470,4.0,2005,North Elem School,Mr. Stephen Scarfe,500 W Woodstock St,Crystal Lake,60014 3425,815459-0122,K-5,64.0,32.0,14.0,4.0,171135001361
3902,McHenry,Sch,440630470,4.0,2007,South Elem School,Ms. Rachael Alt,601 Golf Rd,Crystal Lake,60014 5644,815459-1143,K-5,66.0,33.0,6.0,4.0,171135001364
3903,McHenry,Sch,440630470,4.0,2008,West Elem School,Ms. Beth Klinsky,100 Briarwood Dr,Crystal Lake,60014 5190,815459-2749,K-5,64.0,32.0,14.0,4.0,171135001365
3904,McHenry,Sch,440630470,4.0,2009,Indian Prairie Elem School,Ms. Jodie Moss,651 Village Rd,Crystal Lake,60014 2005,815459-2124,K-5,66.0,33.0,6.0,4.0,171135005586
3905,McHenry,Sch,440630470,4.0,2010,Woods Creek Elementary School,Mrs. Amy Marks,1100 Alexandra Blvd,Crystal Lake,60014 1947,815356-2720,K-5,66.0,33.0,14.0,4.0,171135002147
3906,McHenry,Sch,440630470,4.0,2011,Glacier Ridge Elementary School,Mr. John Jacobsen,1120 Village Rd,Crystal Lake,60014 2908,815477-5518,P-5,66.0,33.0,14.0,4.0,171135004457
3907,McHenry,Dist,440630500,26.0,0000,Harvard CUSD 50,Dr. Lauri Tobias,401 N Division St,Harvard,60033 3031,815943-4022,P-12,63.0,32.0,14.0,2.0,1718420
3908,McHenry,Sch,440630500,26.0,0001,Harvard High School,Mr. Robert Zielinski,1103 N Jefferson St,Harvard,60033 1757,815943-6461,9-12,63.0,32.0,14.0,4.0,171842002125
3909,McHenry,Sch,440630500,26.0,1002,Harvard Jr High School,Mrs. Maura Bridges,1301 Garfield St,Harvard,60033 1737,815943-6466,6-8,63.0,32.0,14.0,4.0,171842002126
3910,McHenry,Sch,440630500,26.0,2003,Jefferson Elem School,Mrs. Judy Floeter,1200 N Jefferson St,Harvard,60033 1730,815943-6464,4-5,63.0,32.0,14.0,4.0,171842002127
3911,McHenry,Sch,440630500,26.0,2007,Crosby Elem Sch,Mrs. Debra Holland,401 Hereley Dr,Harvard,60033 8370,815943-4022,K-3,63.0,32.0,14.0,4.0,171842006116
3912,McHenry,Sch,440630500,26.0,3001,Washington Elem School,Mr. Steve Torrez,305 S Hutchinson St,Harvard,60033 2718,815943-6367,P,63.0,32.0,14.0,4.0,
3913,McHenry,Dist,440631540,16.0,0000,Marengo CHSD 154,Mr. David Engelbrecht,110 Franks Rd,Marengo,60152 3425,815568-6511,9-12,63.0,32.0,14.0,2.0,1724570
3914,McHenry,Sch,440631540,16.0,0001,Marengo High School,Dr. Angela Fink,110 Franks Rd,Marengo,60152 3425,815568-6511,9-12,63.0,32.0,14.0,4.0,172457002661
3915,McHenry,Dist,440631550,16.0,0000,CHSD 155,Dr. Johnnie Thomas,1 Virginia Rd,Crystal Lake,60014 7901,815455-8500,9-12,66.0,33.0,6.0,2.0,1711370
3916,McHenry,Sch,440631550,16.0,0001,Crystal Lake Central High School,Steven E Olson,45 W Franklin Ave,Crystal Lake,60014 6160,815459-2505,9-12,52.0,26.0,6.0,4.0,171137001367
3917,McHenry,Sch,440631550,16.0,0002,Cary-Grove Community High School,Jay Sargeant,2208 3 Oaks Rd,Cary,60013 1627,847639-3825,9-12,52.0,26.0,6.0,4.0,171137001366
3918,McHenry,Sch,440631550,16.0,0003,Crystal Lake South High School,Scott Shepard,1200 S McHenry Ave,Crystal Lake,60014 7495,815455-3860,9-12,66.0,33.0,6.0,4.0,171137001368
3919,McHenry,Sch,440631550,16.0,0004,Prairie Ridge High School,Dr. Steve Koch,6000 Dvorak Dr,Crystal Lake,60012 3514,815479-0404,9-12,64.0,32.0,14.0,4.0,171137002154
3920,McHenry,Dist,440631560,16.0,0000,McHenry CHSD 156,Dr. Ryan McTague,4716 W Crystal Lake Rd,McHenry,60050 5427,815759-2022,9-12,63.0,32.0,14.0,2.0,1725320
3921,McHenry,Sch,440631560,16.0,0001,McHenry High School-West Campus,Mrs. Marsha L Potthoff,4724 W Crystal Lake Rd,McHenry,60050 5427,815385-7077,9-12,63.0,32.0,14.0,4.0,172532002761
3922,McHenry,Sch,440631560,16.0,0002,McHenry  East High School,Mr. Eric Blake,1012 N Green St,McHenry,60050 5721,815385-1145,9-12,63.0,32.0,14.0,4.0,172532002760
3923,McHenry,Dist,440631570,16.0,0000,Richmond-Burton CHSD 157,Dr. Dan Oest,4213 US Highway 12,Richmond,60071 9732,815678-4242,9-12,63.0,32.0,14.0,2.0,1733510
3924,McHenry,Sch,440631570,16.0,0001,Richmond-Burton High School,Mr. Tom Lind,8311 IL Route 31,Richmond,60071 9733,815678-4525,9-12,63.0,32.0,14.0,4.0,173351003463
3925,McHenry,Dist,440631580,22.0,0000,Huntley Community School District 158,Dr. John D Burkey,650 Academic Dr,Algonquin,60102 4423,847659-6158,K-12,66.0,33.0,14.0,2.0,1719830
3926,McHenry,Sch,440631580,22.0,0002,Huntley High School,Mr. Scott Rowe,13719 Harmony Rd,Huntley,60142 9792,847659-6600,9-12,65.0,33.0,14.0,4.0,171983002247
3927,McHenry,Sch,440631580,22.0,1002,Heineman Middle School,Mr. Jake Litchfield,725 Academic Dr,Algonquin,60102 4422,847659-4300,6-8,66.0,33.0,14.0,4.0,171983005640
3928,McHenry,Sch,440631580,22.0,1003,Marlowe Middle School,Mr. Adam Zehr,9625 Haligus Rd,Lake in the Hills,60156 5897,847659-4700,6-8,66.0,33.0,14.0,4.0,171983005641
3929,McHenry,Sch,440631580,22.0,2003,Chesak Elementary School,Dr. Jennifer Zayas,10910 Reed Rd,Lake in the Hills,60156 1093,847659-5700,P-2,66.0,33.0,6.0,4.0,171983004181
3930,McHenry,Sch,440631580,22.0,2004,Leggee Elementary School,Mr. Scott Iddings,13723 Harmony Rd,Huntley,60142 9792,847659-6200,K-5,65.0,33.0,14.0,4.0,171983004183
3931,McHenry,Sch,440631580,22.0,2005,Martin Elementary School,Mr. Jim Stotz,10920 Reed Rd,Lake in the Hills,60156 1093,847659-5300,3-5,66.0,33.0,6.0,4.0,171983004840
3932,McHenry,Sch,440631580,22.0,2006,Mackeben Elementary School,Ms. Anna Hoyou,800 Academic Dr,Algonquin,60102 4421,847659-3400,K-2,66.0,33.0,14.0,4.0,171983005733
3933,McHenry,Sch,440631580,22.0,2007,Conley Elementary School,Mrs. Rhonda Maciejewski,750 Academic Dr,Algonquin,60102 4422,847659-3700,3-5,66.0,33.0,14.0,4.0,171983005734
3934,McHenry,Dist,440631650,3.0,0000,Marengo-Union E Cons D 165,Mrs. Lea Damisch,816 E Grant Hwy,Marengo,60152 3400,815568-8323,P-8,63.0,32.0,14.0,2.0,1700077
3935,McHenry,Sch,440631650,3.0,1001,Marengo Comm Middle School,Mrs. Tracy Beam,816 E Grant Hwy,Marengo,60152 3400,815568-5720,6-8,63.0,32.0,14.0,4.0,170007703147
3936,McHenry,Sch,440631650,3.0,2002,Locust Elem School,Mrs. Suellen Lopez,539 Locust St,Marengo,60152 3413,815568-7632,P-3,63.0,32.0,14.0,4.0,170007705249
3937,McHenry,Sch,440631650,3.0,2004,Ulysses S Grant Intermediate Sch,Mrs. Cheri Heinz,816 E Grant Hwy,Marengo,60152 3400,815568-8323,4-5,63.0,32.0,14.0,4.0,170007706246
3938,McHenry,Dist,440632000,26.0,0000,Woodstock CUSD 200,Dr. Michael Moan,227 W Judd St,Woodstock,60098 3126,815337-5406,P-12,63.0,32.0,14.0,2.0,1743330
3939,McHenry,Sch,440632000,26.0,0008,Woodstock High School,Dr. Justin Smith,501 W South St,Woodstock,60098 3756,815338-4370,9-12,63.0,32.0,14.0,4.0,174333004335
3940,McHenry,Sch,440632000,26.0,0009,Woodstock North High School,Ms. Darlea Livengood,3000 Raffel Rd,Woodstock,60098 8302,815334-2100,9-12,63.0,32.0,14.0,4.0,174333006032
3941,McHenry,Sch,440632000,26.0,1006,Northwood Middle School,Mr. Jeremy Schaaf,2121 N Seminary Ave,Woodstock,60098 2641,815338-4900,6-8,63.0,32.0,14.0,4.0,174333004333
3942,McHenry,Sch,440632000,26.0,1007,Creekside Middle School,Mr. Michael Wheatley,3201 Hercules Rd,Woodstock,60098 6700,815337-5200,5-8,63.0,32.0,14.0,4.0,174333004328
3943,McHenry,Sch,440632000,26.0,2003,Dean Street Elem School,Ms. Victoria Larson,600 Dean St,Woodstock,60098 3817,815338-1133,P-5,63.0,32.0,14.0,4.0,174333004329
3944,McHenry,Sch,440632000,26.0,2004,Greenwood Elem School,Mr. Thomas Wollpert,4618 Greenwood Rd,Woodstock,60098 8650,815648-2606,1-5,63.0,32.0,14.0,4.0,174333004330
3945,McHenry,Sch,440632000,26.0,2006,Westwood Elem School,Mr. Ryan Hart,14124 W South Street Rd,Woodstock,60098 8954,815337-8173,1-5,63.0,32.0,14.0,4.0,174333005213
3946,McHenry,Sch,440632000,26.0,2007,Olson Elementary School,Ms. Diana Frisbie,720 W Judd St,Woodstock,60098 3137,815338-0473,1-5,63.0,32.0,14.0,4.0,174333005462
3947,McHenry,Sch,440632000,26.0,2008,Mary Endres Elementary School,Ms. Kari Pala,2181 N Seminary Ave,Woodstock,60098 2641,815337-8177,1-5,63.0,32.0,14.0,4.0,174333003178
3948,McHenry,Sch,440632000,26.0,2009,Verda Dierzen Early Learning Ctr,Ms. Tricia Bogott,2045 N Seminary Ave,Woodstock,60098 2643,815338-8883,"P,K",63.0,32.0,14.0,4.0,174333004186
3949,McHenry,Sch,440632000,26.0,2010,Prairiewood Elem Sch,Mr. Jared Skorburg,3215 Hercules Rd,Woodstock,60098 6700,815337-5300,1-5,63.0,32.0,14.0,4.0,174333005944
3950,McHenry,Sch,440632000,26.0,3002,Clay Academy,Ms. Dawn Cook,112 Grove St,Woodstock,60098 3324,815337-2529,P-12,63.0,32.0,14.0,4.0,174333005959
3951,Monroe,Dist,450670030,26.0,0000,Valmeyer CUSD 3,Mr. Eric Frankford,300 S Cedar Bluff Dr,Valmeyer,62295 3133,618935-2100,P-12,116.0,58.0,12.0,2.0,1740080
3952,Monroe,Sch,450670030,26.0,0001,Valmeyer High School,Mr. Eric Frankford,300 S Cedar Bluff Dr,Valmeyer,62295 3133,618935-2100,9-12,116.0,58.0,12.0,4.0,174008004039
3953,Monroe,Sch,450670030,26.0,1001,Valmeyer Jr High,Mrs. Teena Riechmann,300 S Cedar Bluff Dr,Valmeyer,62295 3133,618939-2100,6-8,116.0,58.0,12.0,4.0,174008004866
3954,Monroe,Sch,450670030,26.0,2001,Valmeyer Elementary School,Mrs. Teena Riechmann,300 S Cedar Bluff Dr,Valmeyer,62295 3133,618935-2100,P-5,116.0,58.0,12.0,4.0,174008004865
3955,Monroe,Dist,450670040,26.0,0000,Columbia CUSD 4,Dr. Gina Segobiano,5 Veterans Pkwy,Columbia,62236 1147,618281-4772,P-12,116.0,58.0,12.0,2.0,1710740
3956,Monroe,Sch,450670040,26.0,0001,Columbia High School,Mr. Kevin Moore,77 Veterans Pkwy,Columbia,62236 1147,618281-5001,9-12,116.0,58.0,12.0,4.0,171074001295
3957,Monroe,Sch,450670040,26.0,1001,Columbia Middle School,Mr. Brian Reeves,100 Eagle Dr,Columbia,62236 1154,618281-4993,5-8,116.0,58.0,12.0,4.0,171074001294
3958,Monroe,Sch,450670040,26.0,2001,Parkview Elementary School,Mr. Brad Landgraf,1 Veterans Pkwy,Columbia,62236 1147,618281-4997,2-4,116.0,58.0,12.0,4.0,171074005587
3959,Monroe,Sch,450670040,26.0,2003,Eagleview Elementary School,Mr. Brad Landgraf,113 S Rapp Ave,Columbia,62236 2326,618281-4995,P-1,116.0,58.0,12.0,4.0,171074006140
3960,Monroe,Dist,450670050,26.0,0000,Waterloo CUSD 5,Mr. Brian D Charron,302 Bellefontaine Dr,Waterloo,62298 1790,618939-3453,P-12,116.0,58.0,12.0,2.0,1741070
3961,Monroe,Sch,450670050,26.0,0001,Waterloo High School,Lori Costello,505 E Bulldog,Waterloo,62298 0130,618939-3455,9-12,116.0,58.0,12.0,4.0,174107004113
3962,Monroe,Sch,450670050,26.0,1001,Waterloo Junior High School,Nicholas Schwartz,200 Bellefontaine Dr,Waterloo,62298 1511,618939-3457,6-8,116.0,58.0,12.0,4.0,174107004112
3963,Monroe,Sch,450670050,26.0,2003,W J Zahnow Elem School,Mary Gardner,301 Hamacher St,Waterloo,62298 1526,618939-3458,P-1,116.0,58.0,12.0,4.0,174107004879
3964,Monroe,Sch,450670050,26.0,2004,Rogers Elem School,Brian Smith,200 Rogers St,Waterloo,62298 1572,618939-3454,2-3,116.0,58.0,12.0,4.0,174107000187
3965,Monroe,Sch,450670050,26.0,2005,Gardner Elementary School,Dawn Ivers,1 Ed Gardner Pl,Waterloo,62298 1677,618939-3060,4-5,116.0,58.0,12.0,4.0,174107006144
3966,Randolph,Dist,450790010,22.0,0000,Coulterville USD 1,Mrs. Karyn Albers,PO Box 396,Coulterville,62237 0396,618758-2881,P-12,116.0,58.0,12.0,2.0,1710980
3967,Randolph,Sch,450790010,22.0,0001,Coulterville High School,Mr. Brandon Taylor,PO Box 396,Coulterville,62237 0396,618758-2881,9-12,116.0,58.0,12.0,4.0,171098001330
3968,Randolph,Sch,450790010,22.0,1002,Coulterville Junior High School,Mr. Brandon Taylor,PO Box 396,Coulterville,62237 0396,618758-2881,6-8,116.0,58.0,12.0,4.0,171098004584
3969,Randolph,Sch,450790010,22.0,2001,Coulterville Elementary School,Mr. Brandon Taylor,PO Box 396,Coulterville,62237 0396,618758-2881,P-5,116.0,58.0,12.0,4.0,171098004583
3970,Randolph,Dist,450791220,19.0,0000,Chester N HSD 122,Mr. Kelton Davis,107 E Mill St,Waterloo,62298 1518,618939-5650,,116.0,58.0,12.0,2.0,1700333
3971,Randolph,Dist,450791320,26.0,0000,Red Bud CUSD 132,Mr. Jonathan Tallman,815 Locust St,Red Bud,62278 1210,618282-3507,P-12,116.0,58.0,12.0,2.0,1733300
3972,Randolph,Sch,450791320,26.0,0001,Red Bud High School,Mr. Robert Pipher,815 Locust St,Red Bud,62278 1210,618282-3826,9-12,116.0,58.0,12.0,4.0,173330003448
3973,Randolph,Sch,450791320,26.0,2002,Red Bud Elem School,Ms. Ellie Rush,200 W Field Dr,Red Bud,62278 1304,618282-3858,P-8,116.0,58.0,12.0,4.0,173330003447
3974,Randolph,Dist,450791340,4.0,0000,Prairie Du Rocher CCSD 134,Mr. Thomas Springborn,714 Middle St,Prairie Du Rocher,62277 2136,618284-3530,P-8,116.0,58.0,12.0,2.0,1732490
3975,Randolph,Sch,450791340,4.0,2001,Prairie Du Rocher Elem School,Mr. Thomas Springborn,714 Middle St,Prairie Du Rocher,62277 2136,618284-3530,P-8,116.0,58.0,12.0,4.0,173249003379
3976,Randolph,Dist,450791380,26.0,0000,Steeleville CUSD 138,Ms. Stephanie L Mulholland,609 S Sparta St,Steeleville,62288 2130,618965-3469,P-12,116.0,58.0,12.0,2.0,1737650
3977,Randolph,Sch,450791380,26.0,0001,Steeleville High School,Ms. Jennifer Haertling,701 S Sparta St,Steeleville,62288 2132,618965-3432,9-12,116.0,58.0,12.0,4.0,173765003879
3978,Randolph,Sch,450791380,26.0,2002,Steeleville Elem School,Ms. Stephanie Mulholland,609 S Sparta St,Steeleville,62288 2130,618965-3469,P-8,116.0,58.0,12.0,4.0,173765003878
3979,Randolph,Dist,450791390,26.0,0000,Chester CUSD 139,Mr. Rick Goodman,1940 Swanwick St,Chester,62233 1127,618826-4509,P-12,116.0,58.0,12.0,2.0,1709810
3980,Randolph,Sch,450791390,26.0,0001,Chester High School,Dr. Sarah Gass,1901 Swanwick St,Chester,62233 1128,618826-2302,9-12,116.0,58.0,12.0,4.0,170981000579
3981,Randolph,Sch,450791390,26.0,2002,Chester Elem School,Tim Lochhead,650 Opdyke St,Chester,62233 1419,618826-2354,P-8,116.0,58.0,12.0,4.0,170981000578
3982,Randolph,Dist,450791400,26.0,0000,Sparta CUSD 140,Mr. Larry Beattie,203B Dean Ave,Sparta,62286 2301,618443-5331,P-12,116.0,58.0,12.0,2.0,1736900
3983,Randolph,Sch,450791400,26.0,0001,Sparta High School,Mr. Scott Beckley,205 W Hood St,Sparta,62286 2006,618443-4341,9-12,116.0,58.0,12.0,4.0,173690003804
3984,Randolph,Sch,450791400,26.0,2002,Sparta-Lincoln Middle School,Mrs. Amy Price,203A Dean Ave,Sparta,62286 2301,618443-5331,P-8,116.0,58.0,12.0,4.0,173690003806
3985,Randolph,Sch,450791400,26.0,2008,Evansville Attendance Center,Mr. Ryan McClellan,701 Oak St,Evansville,62242 1893,618853-4411,K-8,116.0,58.0,12.0,4.0,173690004459
3986,Lee,Dist,470521700,22.0,0000,Dixon USD 170,Mrs. Margo D Empen,1335 Franklin Grove Rd,Dixon,61021 9257,815284-7722,P-12,90.0,45.0,16.0,2.0,1712330
3987,Lee,Sch,470521700,22.0,0001,Dixon High School,Mr. Michael Grady,300 Lincoln Statue Dr,Dixon,61021 2030,815284-7723,9-12,90.0,45.0,16.0,4.0,171233001481
3988,Lee,Sch,470521700,22.0,1001,Reagan Middle School,Mr. Andrew Bullock,620 Division St,Dixon,61021 4103,815284-7725,6-8,90.0,45.0,16.0,4.0,171233005309
3989,Lee,Sch,470521700,22.0,2003,Madison School,Mr. Joseph Sagel,618 Division St,Dixon,61021,815284-7724,4-5,90.0,45.0,16.0,4.0,171233001483
3990,Lee,Sch,470521700,22.0,2004,Jefferson Elem School,Mrs. Crystal Thorpe,800 4th Ave,Dixon,61021 1806,815284-7724,2-3,90.0,45.0,16.0,4.0,171233001484
3991,Lee,Sch,470521700,22.0,2008,Washington Elem School,Mr. Jeff Gould,703 E Morgan St,Dixon,61021 2257,815284-7727,P-1,90.0,45.0,16.0,4.0,171233001486
3992,Lee,Dist,470522200,2.0,0000,Steward ESD 220,Mr. Lowell Taylor,PO Box 76,Steward,60553 0076,815396-2413,K-8,90.0,45.0,16.0,2.0,1737800
3993,Lee,Sch,470522200,2.0,2001,Steward Elementary School,Mr. Lowell Taylor,PO Box 76,Steward,60553 0076,815396-2413,K-8,90.0,45.0,16.0,4.0,173780003885
3994,Lee,Dist,470522710,26.0,0000,Paw Paw CUSD 271,Mr. Stan A Adcock,PO Box 508,Paw Paw,61353 0508,815627-2841,P-12,90.0,45.0,16.0,2.0,1722350
3995,Lee,Sch,470522710,26.0,0004,Paw Paw Jr/Sr High School,Mr. Chuck Schneider,PO Box 37,Paw Paw,61353 0037,815627-2841,7-12,90.0,45.0,16.0,4.0,172235002504
3996,Lee,Sch,470522710,26.0,2005,Paw Paw Elem School,Mr. Stanten A Adcock,PO Box 37,Paw Paw,61353 0037,815627-2841,K-6,90.0,45.0,16.0,4.0,172235002503
3997,Lee,Dist,470522720,26.0,0000,Amboy CUSD 272,Mr. Jeffrey Thake,11 E Hawley St,Amboy,61310 1430,815857-2164,P-12,90.0,45.0,16.0,2.0,1703690
3998,Lee,Sch,470522720,26.0,0001,Amboy High School,Mr. Joshua Nichols,11 E Hawley St,Amboy,61310 1430,815857-3632,9-12,90.0,45.0,16.0,4.0,170369000060
3999,Lee,Sch,470522720,26.0,1002,Amboy Jr High School,Joyce Schamberger,140 S Appleton Ave,Amboy,61310 1604,815857-3528,5-8,74.0,37.0,16.0,4.0,170369000061
4000,Lee,Sch,470522720,26.0,2003,Amboy Central Elem School,Mrs. Joyce Schamberger,30 E Provost St,Amboy,61310 1328,815857-3619,K-4,90.0,45.0,16.0,4.0,170369000059
4001,Lee,Dist,470522750,26.0,0000,Ashton-Franklin Center CUSD 275,Mr. John Zick,611 Western Ave,Ashton,61006 9445,815453-7461,P-12,90.0,45.0,16.0,2.0,1704380
4002,Lee,Sch,470522750,26.0,0001,Ashton-Franklin Center HS,Mrs. Tammy K Harvey,611 Western Ave,Ashton,61006 9445,815453-7461,7-12,90.0,45.0,16.0,4.0,170438000127
4003,Lee,Sch,470522750,26.0,1001,Ashton-Franklin Cntr Middle Sch,Mrs. Trina Dillon,318 E South St,Franklin Grove,61031 9200,815456-2323,5-8,90.0,45.0,16.0,4.0,170438000126
4004,Lee,Sch,470522750,26.0,2003,Ashton-Franklin Center Elem Sch,Mrs. Trina Dillon,217 S Elm St,Franklin Grove,61031 9712,815456-2325,P-6,90.0,45.0,16.0,4.0,170438004527
4005,Ogle,Dist,470711440,3.0,0000,Kings Cons SD 144,Mr. Greg Stott,100 1st St,Kings,61068 4500,815562-7191,K-8,90.0,45.0,16.0,2.0,1721130
4006,Ogle,Sch,470711440,3.0,2001,Kings Elementary School,Mr. Greg Stott,100 1st St,Kings,61068 4500,815562-7191,K-8,90.0,45.0,16.0,4.0,172113002392
4007,Ogle,Dist,470711610,4.0,0000,Creston CCSD 161,Dr. William Robertson,PO Box 37,Creston,60113 0037,815384-3920,K-8,90.0,45.0,16.0,2.0,1711220
4008,Ogle,Sch,470711610,4.0,2001,Creston Elem School,Mrs. Emily Erickson-Betz,PO Box 37,Creston,60113 0037,815384-3920,K-8,90.0,45.0,16.0,4.0,171122001341
4009,Ogle,Dist,470712120,17.0,0000,Rochelle Twp HSD 212,Mr. Richard J Craven,1401 Flagg Rd,Rochelle,61068 6400,815562-4161,9-12,90.0,45.0,16.0,2.0,1734290
4010,Ogle,Sch,470712120,17.0,0001,Rochelle Twp High School,Mr. Jason Harper,1401 Flagg Rd,Rochelle,61068 6400,815562-4161,9-12,90.0,45.0,16.0,4.0,173429003516
4011,Ogle,Dist,470712200,26.0,0000,Oregon CUSD 220,Mr. Thomas Mahoney,206 S 10th St,Oregon,61061 1711,815732-5300,P-12,90.0,45.0,16.0,2.0,1730160
4012,Ogle,Sch,470712200,26.0,0001,Oregon High School,Mr. Andrew Nelson,210 S 10th St,Oregon,61061 1711,815732-5300,9-12,90.0,45.0,16.0,4.0,173016003118
4013,Ogle,Sch,470712200,26.0,1001,David L Rahn Jr High School,Mr. Kip Crandall,105 W Brayton Rd,Mount Morris,61054 1405,815732-5300,7-8,89.0,45.0,16.0,4.0,173016005588
4014,Ogle,Sch,470712200,26.0,2006,Oregon Elem Sch,Mrs. Kelli Virgil,1150 Jefferson St,Oregon,61061 1533,815732-5300,P-6,90.0,45.0,16.0,4.0,173016003116
4015,Ogle,Dist,470712210,26.0,0000,Forrestville Valley CUSD 221,Mrs. Sheri Smith,PO Box 665,Forreston,61030 0665,815938-2036,P-12,89.0,45.0,16.0,2.0,1715490
4016,Ogle,Sch,470712210,26.0,0004,Forreston Jr/Sr High Sch,Mr. Travis Heinz,PO Box 665,Forreston,61030 0665,815938-2175,6-12,89.0,45.0,16.0,4.0,171549001868
4017,Ogle,Sch,470712210,26.0,2002,German Valley Grade School,Mr. Jonathan Schneiderman,PO Box 74,German Valley,61039 0074,815362-2279,P-1,89.0,45.0,17.0,4.0,171549001866
4018,Ogle,Sch,470712210,26.0,2003,Forreston Grade School,Mr. Jonathan Schneiderman,PO Box 665,Forreston,61030 0665,815938-2306,2-5,89.0,45.0,16.0,4.0,171549001869
